out,alpha_dtg,tau_theta,k_ctrl,drift_max,theta_rate,fig8,planar,escaped,collided,theta_thresh,theta_active,orbit_ok,verdict
runs/sweep5_fine/ad2.05_tt1.35_kc0.16,2.05,1.35,0.16,0.0029668121164065,0.012576920151275706,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.35_kc0.14,2.05,1.35,0.14,0.0029668121164065,0.012576920151275706,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.35_kc0.12,2.05,1.35,0.12,0.0029668121164065,0.012576920151275706,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.40_kc0.12,2.1,1.4,0.12,0.0029668121164065,0.012505738025733222,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.40_kc0.14,2.1,1.4,0.14,0.0029668121164065,0.012505738025733222,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.40_kc0.16,2.1,1.4,0.16,0.0029668121164065,0.012505738025733222,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.40_kc0.18,2.1,1.4,0.18,0.0029668121164065,0.012505738025733222,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.40_kc0.10,2.1,1.4,0.1,0.0029668121164065,0.012505738025733222,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.45_kc0.14,2.15,1.45,0.14,0.0029668121164065,0.012438464331987276,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.45_kc0.12,2.15,1.45,0.12,0.0029668121164065,0.012438464331987276,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.45_kc0.10,2.15,1.45,0.1,0.0029668121164065,0.012438464331987276,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.45_kc0.16,2.15,1.45,0.16,0.0029668121164065,0.012438464331987276,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.45_kc0.18,2.15,1.45,0.18,0.0029668121164065,0.012438464331987276,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.40_kc0.10,2.08,1.4,0.1,0.0029668121164065,0.012386635758821775,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.40_kc0.18,2.08,1.4,0.18,0.0029668121164065,0.012386635758821775,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.40_kc0.16,2.08,1.4,0.16,0.0029668121164065,0.012386635758821775,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.40_kc0.14,2.08,1.4,0.14,0.0029668121164065,0.012386635758821775,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.40_kc0.12,2.08,1.4,0.12,0.0029668121164065,0.012386635758821775,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.45_kc0.12,2.12,1.45,0.12,0.0029668121164065,0.012264904364564953,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.45_kc0.14,2.12,1.45,0.14,0.0029668121164065,0.012264904364564953,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.45_kc0.16,2.12,1.45,0.16,0.0029668121164065,0.012264904364564953,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.45_kc0.18,2.12,1.45,0.18,0.0029668121164065,0.012264904364564953,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.45_kc0.10,2.12,1.45,0.1,0.0029668121164065,0.012264904364564953,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.40_kc0.10,2.05,1.4,0.1,0.0029668121164065,0.012207982358453322,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.40_kc0.18,2.05,1.4,0.18,0.0029668121164065,0.012207982358453322,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.40_kc0.16,2.05,1.4,0.16,0.0029668121164065,0.012207982358453322,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.40_kc0.14,2.05,1.4,0.14,0.0029668121164065,0.012207982358453322,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.40_kc0.12,2.05,1.4,0.12,0.0029668121164065,0.012207982358453322,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.45_kc0.10,2.1,1.45,0.1,0.0029668121164065,0.012149197719615182,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.45_kc0.18,2.1,1.45,0.18,0.0029668121164065,0.012149197719615182,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.45_kc0.16,2.1,1.45,0.16,0.0029668121164065,0.012149197719615182,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.45_kc0.14,2.1,1.45,0.14,0.0029668121164065,0.012149197719615182,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.45_kc0.12,2.1,1.45,0.12,0.0029668121164065,0.012149197719615182,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.50_kc0.10,2.15,1.5,0.1,0.0029668121164065,0.012093544206803385,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.50_kc0.18,2.15,1.5,0.18,0.0029668121164065,0.012093544206803385,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.50_kc0.16,2.15,1.5,0.16,0.0029668121164065,0.012093544206803385,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.50_kc0.14,2.15,1.5,0.14,0.0029668121164065,0.012093544206803385,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.50_kc0.12,2.15,1.5,0.12,0.0029668121164065,0.012093544206803385,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.45_kc0.12,2.08,1.45,0.12,0.0029668121164065,0.012033491074668076,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.45_kc0.14,2.08,1.45,0.14,0.0029668121164065,0.012033491074668076,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.45_kc0.16,2.08,1.45,0.16,0.0029668121164065,0.012033491074668076,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.45_kc0.18,2.08,1.45,0.18,0.0029668121164065,0.012033491074668076,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.45_kc0.10,2.08,1.45,0.1,0.0029668121164065,0.012033491074668076,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.50_kc0.18,2.12,1.5,0.18,0.0029668121164065,0.011924797078335927,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.50_kc0.16,2.12,1.5,0.16,0.0029668121164065,0.011924797078335927,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.50_kc0.10,2.12,1.5,0.1,0.0029668121164065,0.011924797078335927,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.50_kc0.12,2.12,1.5,0.12,0.0029668121164065,0.011924797078335927,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.50_kc0.14,2.12,1.5,0.14,0.0029668121164065,0.011924797078335927,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.45_kc0.12,2.05,1.45,0.12,0.0029668121164065,0.011859931107243865,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.45_kc0.14,2.05,1.45,0.14,0.0029668121164065,0.011859931107243865,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.45_kc0.16,2.05,1.45,0.16,0.0029668121164065,0.011859931107243865,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.45_kc0.18,2.05,1.45,0.18,0.0029668121164065,0.011859931107243865,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.45_kc0.10,2.05,1.45,0.1,0.0029668121164065,0.011859931107243865,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.50_kc0.14,2.1,1.5,0.14,0.0029668121164065,0.01181229899269151,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.50_kc0.12,2.1,1.5,0.12,0.0029668121164065,0.01181229899269151,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.50_kc0.10,2.1,1.5,0.1,0.0029668121164065,0.01181229899269151,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.50_kc0.16,2.1,1.5,0.16,0.0029668121164065,0.01181229899269151,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.50_kc0.18,2.1,1.5,0.18,0.0029668121164065,0.01181229899269151,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.55_kc0.12,2.15,1.55,0.12,0.0029668121164065,0.011767126870946436,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.55_kc0.14,2.15,1.55,0.14,0.0029668121164065,0.011767126870946436,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.55_kc0.16,2.15,1.55,0.16,0.0029668121164065,0.011767126870946436,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.55_kc0.18,2.15,1.55,0.18,0.0029668121164065,0.011767126870946436,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.15_tt1.55_kc0.10,2.15,1.55,0.1,0.0029668121164065,0.011767126870946436,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.50_kc0.18,2.08,1.5,0.18,0.0029668121164065,0.011699800907047428,0.49577211078464756,False,False,False,0.01,True,True,OK
